kristal_subscription_id,skey,fund_id,fkey
,,155412.0,1|62368|1294825
,,155413.0,1|62369|1294826
,,155414.0,1|62370|1294827
,,155415.0,1|62371|1294828
,,155417.0,1|62376|1294830
,,155662.0,1|62377|1294832
,,155681.0,1|62378|1294831
,,155877.0,1|62379|1294833
,,155901.0,1|62380|1294834
,,155937.0,1|62381|1294835
,,155938.0,1|62382|1294836
,,155939.0,1|62383|1294837
,,155940.0,1|62384|1294838
,,155941.0,1|62385|1294839
,,155942.0,1|62386|1294840
,,155944.0,1|62387|1294841
,,155945.0,1|62389|1294842
,,155946.0,1|62390|1294843
,,155947.0,1|62391|1294844
,,155949.0,1|62395|1294845
,,155959.0,1|62402|1294848
,,155960.0,1|62403|1294849
,,155961.0,1|62405|1294850
,,155962.0,1|62407|1294852
,,155963.0,1|62408|1294853
,,155964.0,1|62409|1294854
,,156487.0,1|62420|1294855
,,156488.0,1|62421|1294856
,,157025.0,1|62433|1294857
,,157026.0,1|62437|1294858
,,157031.0,1|62438|1294875
,,157032.0,1|62439|1294876
,,157033.0,1|62440|1294877
,,157540.0,1|62446|1294878
,,157541.0,1|62447|1294879
,,157550.0,1|62452|1294881
,,158070.0,1|62519|1294940
,,158071.0,1|62520|1294942
,,158072.0,1|62521|1294943
,,158073.0,1|62522|1294944
,,158074.0,1|62523|1294945
,,158075.0,1|62524|1294946
,,158076.0,1|62525|1294947
,,158077.0,1|62526|1294948
,,158078.0,1|62527|1294949
,,158079.0,1|62528|1294950
,,158080.0,1|62529|1294951
,,158081.0,1|62530|1294952
,,158082.0,1|62531|1294953
,,158083.0,1|62532|1294954
,,158084.0,1|62533|1294955
,,158085.0,1|62534|1294956
,,158086.0,1|62535|1294957
,,158087.0,1|62536|1294958
,,158088.0,1|62537|1294959
,,158089.0,1|62538|1294961
,,158090.0,1|62539|1294962
,,158091.0,1|62540|1294963
,,158092.0,1|62541|1294964
,,158093.0,1|62542|1294965
,,158094.0,1|62543|1294966
,,158095.0,1|62544|1294967
,,158096.0,1|62545|1294851
,,159159.0,1|62549|1294974
,,159166.0,1|62555|1294977
,,159673.0,1|62567|1294981
,,160199.0,1|62581|1294986
,,160200.0,1|62584|1294987
,,160201.0,1|62585|1294988
,,160202.0,1|62586|1294989
,,160203.0,1|62587|1294990
,,160204.0,1|62588|1294991
,,160205.0,1|62589|1294992
,,160206.0,1|62590|1294993
,,160207.0,1|62591|1294994
,,160208.0,1|62592|1294995
,,160209.0,1|62593|1294996
,,160210.0,1|62594|1294997
,,160211.0,1|62595|1294998
,,160212.0,1|62596|1294999
,,160213.0,1|62597|1295000
,,160214.0,1|62598|1295001
,,160215.0,1|62599|1295002
,,160216.0,1|62600|1295003
,,160217.0,1|62601|1295004
,,160218.0,1|62602|1295005
,,160219.0,1|62603|1295006
,,160220.0,1|62604|1295007
,,160221.0,1|62605|1295008
,,160222.0,1|62606|1295009
,,160223.0,1|62607|1295010
,,160224.0,1|62608|1295011
,,160225.0,1|62609|1295012
,,160226.0,1|62610|1295013
,,160227.0,1|62611|1295014
,,160228.0,1|62612|1295015
,,160229.0,1|62613|1295016
,,160230.0,1|62614|1295017
,,160231.0,1|62615|1295018
,,160232.0,1|62616|1295019
,,160233.0,1|62617|1295020
,,160234.0,1|62618|1295021
,,160235.0,1|62619|1295022
,,160236.0,1|62620|1295023
,,160237.0,1|62621|1295024
,,160247.0,1|62623|1295028
,,160248.0,1|62624|1295029
,,160769.0,1|62642|1295030
,,160770.0,1|62643|1295031
,,161286.0,1|62650|1295040
,,161287.0,1|62651|1295041
,,161288.0,1|62652|1295042
,,161289.0,1|62653|1295043
,,161290.0,1|62654|1295044
,,161291.0,1|62655|1295045
,,161292.0,1|62656|1295046
,,161294.0,1|62657|1295047
,,161295.0,1|62658|1295048
,,161296.0,1|62659|1295049
,,161297.0,1|62660|1295050
,,161298.0,1|62663|1295051
,,161299.0,1|62664|1295052
,,161300.0,1|62665|1295053
,,161301.0,1|62666|1295054
,,161302.0,1|62667|1295055
,,161303.0,1|62668|1295056
,,161304.0,1|62669|1295057
,,161305.0,1|62670|1295058
,,163358.0,1|62717|1295073
,,164400.0,1|62761|1294416
,,164406.0,1|62763|1295149
,,164407.0,1|62764|1295150
,,164408.0,1|62765|1295151
,,164409.0,1|62766|1295152
,,164410.0,1|62767|1295153
,,164411.0,1|62768|1295154
,,164412.0,1|62769|1295155
,,164413.0,1|62770|1295156
,,164414.0,1|62771|1295157
,,164415.0,1|62772|1295158
,,164416.0,1|62773|1295159
,,164417.0,1|62774|1295160
,,164418.0,1|62775|1295161
,,164419.0,1|62776|1295162
,,164933.0,1|62785|1295148
,,164936.0,1|62788|1295164
,,164938.0,1|62791|1295166
,,166483.0,1|62807|1295171
,,166484.0,1|62818|1295204
,,167000.0,1|62823|1295205
,,167001.0,1|62824|1294857
,,167038.0,1|62828|1295238
,,167567.0,1|62830|1295239
,,168094.0,1|62853|1295424
,,168376.0,1|62871|1295431
,,170164.0,1|62910|1295491
,,170165.0,1|62919|1295492
,,170166.0,1|62920|1295493
,,170167.0,1|62921|1295494
,,170168.0,1|62922|1295495
,,170169.0,1|62923|1295496
,,170170.0,1|62924|1295497
,,170171.0,1|62925|1295498
,,170172.0,1|62926|1295499
,,170173.0,1|62927|1295500
,,170174.0,1|62928|1295501
,,170699.0,1|62933|1295502
,,170700.0,1|62934|1295503
,,170701.0,1|62935|1295504
,,170702.0,1|62936|1295505
,,170703.0,1|62937|1295506
,,170704.0,1|62938|1295507
,,170705.0,1|62939|1295508
,,170706.0,1|62941|1295510
,,170707.0,1|62942|1295511
,,170708.0,1|62943|1295512
,,170709.0,1|62944|1295513
,,170710.0,1|62945|1295515
,,170711.0,1|62946|1295516
,,170712.0,1|62947|1295517
,,171742.0,1|62996|1295525
,,171743.0,1|62997|1295526
,,171744.0,1|63001|1295528
,,172255.0,1|63011|1295534
,,172256.0,1|63016|1295535
,,172257.0,1|63017|1295536
,,172258.0,1|63018|1295537
,,172259.0,1|63019|1295538
,,172260.0,1|63020|1295539
,,172261.0,1|63021|1295540
,,172262.0,1|63022|1295541
,,172263.0,1|63023|1295542
,,172265.0,1|63030|1295546
,,172266.0,1|63036|1295552
,,172267.0,1|63038|1295553
,,172304.0,1|63076|1295562
,,172328.0,1|63101|1295564
,,172329.0,1|63102|1295565
,,172330.0,1|63103|1295566
,,172370.0,1|63154|1295606
,,172371.0,1|63155|1295607
,,172425.0,1|63166|1295605
,,172433.0,1|63172|1295608
,,2.0,1|7396|1211250
,,5.0,1|7442|1211449
,,6.0,1|7453|1211600
,,172457.0,1|75617|1295614
,,172460.0,1|75619|1295615
,,172475.0,1|75690|1295666
,,172476.0,1|75691|1295667
,,172477.0,1|75692|1295668
,,172485.0,1|75715|1295678
,,172490.0,1|75716|1295679
,,172491.0,1|75735|1295680
,,172492.0,1|75736|1295681
,,172494.0,1|75738|1295676
,,172495.0,1|75745|1295683
,,172496.0,1|75746|1295682
,,172504.0,1|75750|1295688
,,172505.0,1|75752|1295689
,,172507.0,1|75756|1295690
,,172536.0,1|75757|1295691
,,172538.0,1|75758|1295692
,,172539.0,1|75759|1295693
,,172540.0,1|75760|1295694
,,172541.0,1|75761|1295695
,,172542.0,1|75762|1295696
,,172543.0,1|75763|1295697
,,172544.0,1|75764|1295698
,,172545.0,1|75765|1295699
,,172546.0,1|75766|1295700
,,172547.0,1|75767|1295701
,,172548.0,1|75768|1295702
,,172585.0,1|75803|1295708
,,172590.0,1|75813|1295711
,,172591.0,1|75814|1295712
,,172592.0,1|75816|1295713
,,172598.0,1|75856|1295716
,,172599.0,1|75857|1295717
,,172600.0,1|75858|1295718
,,172609.0,1|75888|1295721
,,172617.0,1|75910|1295723
,,172622.0,1|75923|1295726
,,172640.0,1|75952|1295732
,,172641.0,1|75954|1295733
,,172642.0,1|75955|1295734
,,172643.0,1|75956|1295735
,,172654.0,1|75989|1295745
,,172657.0,1|75996|1295746
,,172671.0,1|76020|1295750
,,172672.0,1|76021|1295751
,,172673.0,1|76022|1295752
,,172677.0,1|76032|1295755
,,172678.0,1|76033|1295754
,,172729.0,1|76075|1295769
,,172861.0,1|76081|1295774
,,172923.0,1|76087|1295768
,,172928.0,1|76090|1295778
,,172997.0,1|76120|1295802
,,172998.0,1|76121|1295803
,,172999.0,1|76122|1295777
,,173066.0,1|76126|1295806
,,173137.0,1|76147|1295809
,,173205.0,1|76161|1295810
,,173206.0,1|76162|1295811
,,173419.0,1|76210|1295817
,,173421.0,1|76213|1295819
,,173488.0,1|76222|1295820
,,173489.0,1|76224|1295821
,,173493.0,1|76233|1295816
,,173494.0,1|76234|1295831
,,173495.0,1|76235|1295830
,,173496.0,1|76236|1295832
,,173497.0,1|76238|1295704
,,173567.0,1|76249|1295833
,,173568.0,1|76250|1295834
,,173569.0,1|76251|1295835
,,173570.0,1|76252|1295836
,,173571.0,1|76253|1295837
,,173572.0,1|76254|1295838
,,173643.0,1|76274|1295844
,,173651.0,1|76292|1295854
,,173724.0,1|76311|1295855
,,173725.0,1|76312|1295856
,,173730.0,1|76322|1293948
,,173731.0,1|76323|1295860
,,173732.0,1|76324|1295861
,,173943.0,1|76340|1295866
,,174009.0,1|76344|1295843
,,174077.0,1|76364|1295902
,,174086.0,1|76387|1295907
,,174087.0,1|76392|1295908
,,174153.0,1|76408|1295909
,,174158.0,1|76415|1295910
,,174444.0,1|76451|1295731
,,174445.0,1|76452|1295933
,,174446.0,1|76453|1295934
,,174447.0,1|76454|1295935
,,174451.0,1|76455|1295932
,,174672.0,1|76473|1295946
,,174673.0,1|76474|1295947
,,174679.0,1|76481|1295950
,,174680.0,1|76482|1295949
,,174747.0,1|76497|1295955
,,174753.0,1|76502|1295954
,,174900.0,1|76516|1295952
,,174901.0,1|76517|1295961
,,174902.0,1|76518|1295960
,,174903.0,1|76519|1295962
,,174966.0,1|76520|1295965
,,174967.0,1|76521|1295966
,,174968.0,1|76522|1295967
,,174969.0,1|76523|1295968
,,174970.0,1|76524|1295969
,,174971.0,1|76525|1295970
,,175058.0,1|76532|1295972
,,175059.0,1|76533|1295973
,,175132.0,1|76554|1295980
,,175133.0,1|76555|1295981
,,175135.0,1|76564|1295983
,,175136.0,1|76565|1295984
,,175137.0,1|76566|1295982
,,175212.0,1|76576|1295985
,,175213.0,1|76578|1295986
,,175214.0,1|76579|1295987
,,175215.0,1|76580|1295988
,,175218.0,1|76583|1295990
,,175296.0,1|76610|1295996
,,175365.0,1|76620|1296004
,,175366.0,1|76621|1296005
,,175369.0,1|76622|1296006
,,175371.0,1|76623|1296007
,,175372.0,1|76624|1296008
,,175373.0,1|76625|1296009
,,175374.0,1|76626|1296010
,,175375.0,1|76627|1296011
,,175376.0,1|76628|1296012
,,175377.0,1|76629|1296013
,,175501.0,1|76634|1296019
,,175504.0,1|76638|1295936
,,175570.0,1|76644|1296022
,,175641.0,1|76674|1296040
,,175648.0,1|76678|1296028
,,175714.0,1|76689|1296045
,,175715.0,1|76690|1296046
,,175720.0,1|76695|1296049
,,175723.0,1|76696|1296052
,,175807.0,1|76704|1296062
,,175808.0,1|76705|1296063
,,176004.0,1|76707|1296070
,,176008.0,1|76708|1296071
,,176009.0,1|76709|1295942
,,176076.0,1|76716|1296072
,,176172.0,1|76726|1296077
,,176173.0,1|76727|1296078
,,176240.0,1|76732|1296082
,,176242.0,1|76742|1296084
,,176243.0,1|76744|1296086
,,176277.0,1|76763|1293397
,,176280.0,1|76766|1296080
,,176283.0,1|76768|1296097
,,176286.0,1|76771|1296102
,,176287.0,1|76772|1296103
,,176323.0,1|76816|1296112
,,176324.0,1|76817|1296113
,,176325.0,1|76818|1296114
,,176326.0,1|76824|1296111
,,176327.0,1|76825|1296115
,,176328.0,1|76835|1296120
,,176336.0,1|76841|1296122
,,176342.0,1|76860|1296123
,,176356.0,1|76896|1296134
,,176383.0,1|76932|1296145
,,176388.0,1|76938|1296147
,,176389.0,1|76939|1296148
,,176390.0,1|76956|1296140
,,176391.0,1|76958|1296149
,,176392.0,1|76959|1296150
,,176399.0,1|76982|1296151
,,176462.0,1|76998|1296153
,,176464.0,1|77006|1296156
,,176487.0,1|77028|1296157
,,176511.0,1|77054|1296159
,,176512.0,1|77055|1296160
,,176513.0,1|77056|1296161
,,176514.0,1|77057|1296162
,,176515.0,1|77059|1296164
,,176545.0,1|77083|1296104
,,176565.0,1|77093|1296178
,,176566.0,1|77094|1296179
,,176648.0,1|77105|1296203
,,176649.0,1|77108|1296204
,,176674.0,1|77130|1296217
,,176675.0,1|77135|1296218
,,176728.0,1|77186|1296232
,,176730.0,1|77187|1296233
,,176731.0,1|77189|1296234
,,176732.0,1|77190|1296240
,,176832.0,1|77199|1296260
,,176833.0,1|77200|1296261
,,176834.0,1|77201|1296262
,,176835.0,1|77203|1296263
,,176841.0,1|77212|1296265
,,176860.0,1|77213|1296266
,,176878.0,1|77222|1296272
,,176929.0,1|77258|1296283
,,176930.0,1|77259|1296284
,,176961.0,1|77277|1296288
,,176962.0,1|77278|1296289
,,177046.0,1|77303|1296295
,,177047.0,1|77304|1296296
,,177111.0,1|77331|1296326
,,177112.0,1|77332|1296327
,,177142.0,1|77353|1296338
,,177144.0,1|77365|1296337
,,177166.0,1|77398|1296341
,,177276.0,1|77439|1296360
,,177277.0,1|77440|1296361
,,177309.0,1|77463|1296362
,,177342.0,1|77478|1296363
,,177400.0,1|77502|1296369
,,177401.0,1|77503|1296370
,,177402.0,1|77504|1296371
,,177434.0,1|77511|1296375
,,177474.0,1|77528|1296384
,,177475.0,1|77529|1296385
,,177476.0,1|77530|1294633
,,177510.0,1|77547|1296379
,,177511.0,1|77548|1296381
,,177512.0,1|77549|1296382
,,177592.0,1|77553|1296390
,,177593.0,1|77554|1296391
,,177594.0,1|77555|1296392
,,177595.0,1|77556|1296393
,,177596.0,1|77557|1296394
,,177640.0,1|77559|1296396
,,177641.0,1|77560|1296395
,,177661.0,1|77569|1296397
,,177662.0,1|77573|1296400
,,177663.0,1|77574|1296399
,,177664.0,1|77575|1296401
,,177705.0,1|77584|1296408
,,177740.0,1|77589|1296416
,,177771.0,1|77600|1296417
,,177804.0,1|77611|1296424
,,177807.0,1|77612|1296425
,,177838.0,1|77616|1296427
,,177839.0,1|77617|1296428
,,177840.0,1|77618|1296429
,,177991.0,1|77629|1296438
,,177992.0,1|77630|1296439
,,177993.0,1|77631|1296440
,,177994.0,1|77632|1296441
,,178026.0,1|77647|1296442
,,178060.0,1|77660|1296447
,,178061.0,1|77661|1296448
,,178104.0,1|77672|1296449
,,178198.0,1|77693|1296437
,,178199.0,1|77695|1296454
,,178247.0,1|77711|1296458
,,178351.0,1|77721|1296460
,,178352.0,1|77722|1296461
,,178353.0,1|77723|1296462
,,178354.0,1|77724|1296463
,,178355.0,1|77725|1296464
,,178356.0,1|77726|1296465
,,178378.0,1|77732|1296467
,,178417.0,1|77747|1296469
,,178421.0,1|77752|1296471
,,178422.0,1|77753|1296475
,,178423.0,1|77754|1296476
,,178530.0,1|77776|1296481
,,178531.0,1|77777|1296482
,,178607.0,1|77778|1296336
,,178662.0,1|77789|1296488
,,178789.0,1|77819|1296487
,,178790.0,1|77821|1296490
,,178791.0,1|77822|1296490
,,178792.0,1|77823|1296490
,,178846.0,1|77830|1296496
,,178847.0,1|77831|1296497
,,178848.0,1|77832|1296490
,,178849.0,1|77841|1296498
,,178934.0,1|77871|1296508
,,178935.0,1|77872|1296509
,,178961.0,1|77883|1296510
,,178962.0,1|77884|1296511
,,178963.0,1|77885|1296512
,,178964.0,1|77886|1296513
,,178965.0,1|77887|1296514
,,179008.0,1|77908|1296520
,,179009.0,1|77909|1296521
,,179010.0,1|77910|1296522
,,179011.0,1|77911|1296523
,,179058.0,1|77913|1296528
,,179124.0,1|77914|1296529
,,179125.0,1|77915|1296530
,,179195.0,1|77918|1296059
,,179388.0,1|77965|1296542
,,179389.0,1|77966|1296543
,,179390.0,1|77970|1296545
,,179457.0,1|77988|1296548
,,179480.0,1|77995|1296549
,,179511.0,1|78009|1296551
,,179521.0,1|78020|1296553
,,179522.0,1|78025|1296554
,,179523.0,1|78027|1296555
,,179610.0,1|78035|1296560
,,179611.0,1|78036|1296561
,,179618.0,1|78049|1296562
,,179718.0,1|78097|1296591
,,179719.0,1|78100|1296592
,,179732.0,1|78108|1296593
,,179736.0,1|78109|1296594
,,179784.0,1|78110|1296595
,,179785.0,1|78114|1296596
,,179815.0,1|78118|1296597
,,179845.0,1|78119|1296598
,,179846.0,1|78120|1296599
,,179847.0,1|78121|1296600
,,179848.0,1|78122|1296601
,,179916.0,1|78128|1296616
,,180001.0,1|78131|1296619
,,180083.0,1|78148|1296640
,,180116.0,1|78149|1296642
,,180117.0,1|78150|1296641
,,180118.0,1|78151|1296539
,,180119.0,1|78152|1296540
,,180147.0,1|78153|1296644
,,180180.0,1|78157|1296643
,,180184.0,1|78158|1296654
,,180279.0,1|78172|1296673
,,180365.0,1|78184|1296700
,,180366.0,1|78185|1296701
,,180477.0,1|78204|1296702
,,180597.0,1|78227|1296725
,,180642.0,1|78250|1296749
,,180708.0,1|78258|1296781
,,180709.0,1|78259|1296782
,,180761.0,1|78260|1296783
,,180798.0,1|78276|1296785
,,180799.0,1|78277|1296786
,,180812.0,1|78278|1296802
,,180866.0,1|78292|1296812
,,180927.0,1|78323|1296836
,,181027.0,1|78349|1296858
,,181104.0,1|78354|1296859
,,181170.0,1|78378|1296860
,,181171.0,1|78379|1296861
,,181237.0,1|78418|1296881
,,181277.0,1|78430|1296885
,,181298.0,1|78432|1296884
,,181299.0,1|78433|1296887
,,181300.0,1|78434|1296888
,,181301.0,1|78435|1296889
,,181335.0,1|78463|1296905
,,181370.0,1|78477|1296923
,,181474.0,1|78486|1296904
,,181599.0,1|78529|1296944
,,181661.0,1|78540|1296960
,,181698.0,1|78541|1296961
,,181699.0,1|78542|1296962
,,181700.0,1|78543|1296963
,,181701.0,1|78544|1296964
,,181702.0,1|78545|1296965
,,181830.0,1|78560|1296980
,,181949.0,1|78572|1296992
,,181990.0,1|78586|1296993
,,181991.0,1|78587|1296994
,,182003.0,1|78589|1296995
,,182006.0,1|78590|1297008
,,182127.0,1|78606|1297027
,,182229.0,1|78621|1297035
,,182296.0,1|78631|1297046
,,182380.0,1|78651|1297068
,,182381.0,1|78652|1297069
,,182382.0,1|78653|1297070
,,182383.0,1|78654|1297071
,,182449.0,1|78683|1297078
,,182556.0,1|78726|1297107
,,182557.0,1|78727|1297106
,,182592.0,1|78745|1297120
,,182593.0,1|78746|1297121
,,182622.0,1|78756|1297122
,,182688.0,1|78766|1297135
,,182689.0,1|78767|1297136
,,182690.0,1|78768|1297137
,,182789.0,1|78770|1297149
,,182790.0,1|78771|1297150
,,182820.0,1|78783|1297151
,,182858.0,1|78797|1297152
,,182859.0,1|78798|1297165
,,182885.0,1|78799|1297170
,,182886.0,1|78800|1297171
,,182887.0,1|78801|1297172
,,182888.0,1|78802|1297173
,,43.0,1|7900|1222628
,,48.0,1|7901|1222629
,,52.0,1|7972|1223971
,,251.0,1|8028|1223969
,,252.0,1|8029|1223970
,,253.0,1|8051|1224590
,,396.0,1|8114|1225457
,,407.0,1|8175|1226040
,,809.0,1|8563|1228493
,,810.0,1|8564|1224589
,,833.0,1|8649|1222024
,,834.0,1|8693|1226571
,,838.0,1|8860|1239688
,,839.0,1|8861|1239687
,,848.0,1|9017|1244852
,,849.0,1|9022|1241568
,,854.0,1|9034|1241566
,,888.0,1|9443|1241565
,,891.0,1|9481|1247440
,,903.0,1|9596|1229622
2072689.0,2.0893|14279|1294694,149136.0,2.0893|14279|1294694
66158.0,2.099193|17572|1288377,16115.0,2.099193|17572|1288377
2069520.0,2.189|46905|1275496,21034.0,2.189|46905|1275496
2078151.0,2.225|78287|1294693,181533.0,2.225|78287|1294693
17536.0,2.2386|17190|1263198,1613.0,2.2386|17190|1263198
2072086.0,2.238|47985|1275496,95597.0,2.238|47985|1275496
2073178.0,2.326|62813|1294693,172358.0,2.326|62813|1294693
,,11550.0,2.43782|17572|1283588
51863.0,2.4378|17572|1283588,,
36004.0,2.5412|22034|1263198,3374.0,2.5412|22034|1263198
2074224.0,2.652|57352|1294693,176588.0,2.652|57352|1294693
38460.0,2.8972|22905|1263198,4277.0,2.8972|22905|1263198
2069837.0,2.924|22866|1275496,21561.0,2.924|22866|1275496
40417.0,2.9683|23672|1263198,5542.0,2.9683|23672|1263198
2068848.0,20.088|48592|1275496,20015.0,20.088|48592|1275496
2079078.0,20.815|77145|1289366,182853.0,20.815|77145|1289366
2071932.0,20.9352|17250|1291020,95054.0,20.9352|17250|1291020
2069744.0,200.6863|9257|1291020,24089.0,200.6863|9257|1291020
2071545.0,2000000|49543|1294031,67595.0,2000000|49543|1294031
2073034.0,200000|46071|1295424,172332.0,200000|46071|1295424
2073163.0,200000|46564|1295424,172349.0,200000|46564|1295424
2069323.0,200000|48130|1291001,21224.0,200000|48130|1291001
2072062.0,200000|48130|1294278,96717.0,200000|48130|1294278
2068997.0,200000|49205|1290818,21251.0,200000|49205|1290818
2073862.0,200000|49448|1295965,176090.0,200000|49448|1295965
2074665.0,200000|49448|1296371,178170.0,200000|49448|1296371
2078349.0,200000|49448|1296887,182250.0,200000|49448|1296887
2069568.0,200000|49540|1293346,21229.0,200000|49540|1293346
2069758.0,200000|49540|1293482,21429.0,200000|49540|1293482
2069771.0,200000|49540|1293483,21433.0,200000|49540|1293483
2073933.0,200000|49540|1296004,176272.0,200000|49540|1296004
2073935.0,200000|49540|1296005,176274.0,200000|49540|1296005
2073937.0,200000|49540|1296006,176270.0,200000|49540|1296006
2073939.0,200000|49540|1296007,176256.0,200000|49540|1296007
2073941.0,200000|49540|1296008,176258.0,200000|49540|1296008
2073943.0,200000|49540|1296009,176260.0,200000|49540|1296009
2073945.0,200000|49540|1296010,176262.0,200000|49540|1296010
2073947.0,200000|49540|1296011,176264.0,200000|49540|1296011
2073949.0,200000|49540|1296012,176266.0,200000|49540|1296012
2073951.0,200000|49540|1296013,176268.0,200000|49540|1296013
2075642.0,200000|49540|1296475,178928.0,200000|49540|1296475
2075644.0,200000|49540|1296476,178926.0,200000|49540|1296476
2069567.0,200000|49543|1293346,21228.0,200000|49543|1293346
2069759.0,200000|49543|1293482,21430.0,200000|49543|1293482
2069770.0,200000|49543|1293483,21434.0,200000|49543|1293483
2073934.0,200000|49543|1296004,176271.0,200000|49543|1296004
2073936.0,200000|49543|1296005,176273.0,200000|49543|1296005
2073938.0,200000|49543|1296006,176269.0,200000|49543|1296006
2073940.0,200000|49543|1296007,176255.0,200000|49543|1296007
2073942.0,200000|49543|1296008,176257.0,200000|49543|1296008
2073944.0,200000|49543|1296009,176259.0,200000|49543|1296009
2073946.0,200000|49543|1296010,176261.0,200000|49543|1296010
2073948.0,200000|49543|1296011,176263.0,200000|49543|1296011
2073950.0,200000|49543|1296012,176265.0,200000|49543|1296012
2073952.0,200000|49543|1296013,176267.0,200000|49543|1296013
2075643.0,200000|49543|1296475,178929.0,200000|49543|1296475
2075645.0,200000|49543|1296476,178927.0,200000|49543|1296476
2072380.0,200000|50225|1294469,124011.0,200000|50225|1294469
2077129.0,200000|50241|1296702,180959.0,200000|50241|1296702
2073745.0,200000|53768|1295910,175301.0,200000|53768|1295910
2075909.0,200000|55611|1296509,179605.0,200000|55611|1296509
2073401.0,200000|55724|1295718,172732.0,200000|55724|1295718
2071543.0,200000|56152|1294031,67597.0,200000|56152|1294031
2071670.0,200000|56152|1294095,76767.0,200000|56152|1294095
2072019.0,200000|56152|1294253,96153.0,200000|56152|1294253
2073743.0,200000|56233|1295910,175299.0,200000|56233|1295910
2072588.0,200000|57682|1294398,142881.0,200000|57682|1294398
2073688.0,200000|57682|1295819,173840.0,200000|57682|1295819
2072487.0,200000|57794|1294397,131305.0,200000|57794|1294397
2072269.0,200000|57794|1294398,112065.0,200000|57794|1294398
2072737.0,200000|57794|1294399,153836.0,200000|57794|1294399
2072738.0,200000|57794|1294400,154361.0,200000|57794|1294400
2073135.0,200000|57794|1295166,172268.0,200000|57794|1295166
2073311.0,200000|57794|1295688,172589.0,200000|57794|1295688
2072288.0,200000|57864|1294423,112631.0,200000|57864|1294423
2072299.0,200000|57883|1294398,116966.0,200000|57883|1294398
2072330.0,200000|57961|1294458,120198.0,200000|57961|1294458
2073828.0,200000|58067|1294762,175061.0,200000|58067|1294762
2072461.0,200000|58185|1294397,130017.0,200000|58185|1294397
2072463.0,200000|58185|1294552,130018.0,200000|58185|1294552
2072462.0,200000|58185|1294556,131314.0,200000|58185|1294556
2072489.0,200000|58312|1294617,131358.0,200000|58312|1294617
2072496.0,200000|58327|1294398,133259.0,200000|58327|1294398
2072967.0,200000|58374|1294398,164939.0,200000|58374|1294398
2072968.0,200000|58374|1294709,166482.0,200000|58374|1294709
2072988.0,200000|58374|1295166,168089.0,200000|58374|1295166
2072532.0,200000|58400|1294640,137549.0,200000|58400|1294640
2072567.0,200000|58405|1294403,143418.0,200000|58405|1294403
2073391.0,200000|58518|1294756,172623.0,200000|58518|1294756
2073177.0,200000|58518|1295166,172482.0,200000|58518|1295166
2073390.0,200000|58518|1295713,172616.0,200000|58518|1295713
2073248.0,200000|58773|1294692,172484.0,200000|58773|1294692
2073314.0,200000|59085|1294458,172593.0,200000|59085|1294458
